event_time,event_id,customer,user_id
2021-03-15 16:00:00,c3a1da10-16e4-4147-b2ca-28c8ea83e9b1,Company_2,User_704
2021-03-15 20:00:00,1fb0820c-567c-4d1a-89fd-314aeb836e97,Company_78,User_892
2021-03-15 22:00:00,f7a503c7-010e-46d7-9b8a-4378f1ba4f10,Company_19,User_627
2021-03-15 22:00:00,a9bb2f10-f234-4d01-aedd-0bcfa5e5312f,Company_39,User_215
2021-03-15 23:00:00,6ddaabc8-6fdd-4261-8590-7b87859a9c61,Company_46,User_356
2021-03-15 23:00:00,a6ddaf92-06a8-4397-80aa-12b77c8f397c,Company_85,User_127
2021-03-15 23:00:00,60145db7-ead6-424d-a2c4-8918471ac752,Company_67,User_256
2021-03-15 23:00:00,f7e1a13b-067a-4c13-a19a-4662403496be,Company_71,User_684
2021-03-15 23:00:00,72fbd796-0120-47cc-9bfc-f270c74bbc2c,Company_44,User_155
2021-03-16 00:00:00,aab58aa5-bbbb-4181-babb-f550b9efb578,Company_76,User_240
2021-03-16 00:00:00,391fae2a-4676-4e90-9c43-2ce1894e2e3d,Company_61,User_477
2021-03-16 00:00:00,6b897487-702a-4e2c-b5bb-05670295d6f0,Company_1,User_166
2021-03-16 00:00:00,5226140c-4980-4dcb-8dc4-d271f3ba1fd8,Company_86,User_613
2021-03-16 00:00:00,5c0610b1-1fcf-480f-80df-ebca7efda9ec,Company_28,User_832
2021-03-16 01:00:00,e00a6e18-eee2-4323-815d-7ccfb84947a1,Company_94,User_777
2021-03-16 01:00:00,09574cda-5ded-40f3-a972-189c8684b0c3,Company_57,User_424
2021-03-16 01:00:00,55d3d581-ab31-4030-b3aa-87396673362d,Company_48,User_815
2021-03-16 04:00:00,9389d298-2559-4986-864d-b382af9dd922,Company_29,User_303
2021-03-16 04:00:00,972b1a49-0624-4ab0-aaea-7e8e5c48bd32,Company_77,User_316
2021-03-16 04:00:00,298767aa-9bee-4f32-b976-55e78442c8f8,Company_78,User_377
2021-03-16 05:00:00,b4c7abba-a798-46b4-a3cf-866c7e5d5984,Company_7,User_91
2021-03-16 06:00:00,424d2743-d721-404e-9d4e-4b732fcd105f,Company_6,User_92
2021-03-16 06:00:00,6868f33b-ff6d-4dc4-b548-b9f9c1e08d0d,Company_40,User_828
2021-03-16 07:00:00,c21b8db5-61c8-4078-997d-08ffee51ccb5,Company_56,User_452
2021-03-16 10:00:00,ea9227ae-623f-4d44-9ceb-fbca4f2d0dae,Company_47,User_226
2021-03-16 10:00:00,723942a9-937c-4492-8aec-638677e603c2,Company_71,User_552
2021-03-16 10:00:00,9a1298b0-c2cc-492f-8d0c-d6800b052cc4,Company_7,User_88
2021-03-16 10:00:00,74637d65-e197-49a9-8424-3b7f2b880bc1,Company_88,User_816
2021-03-16 11:00:00,a5d57562-e3bb-42c0-985e-f10f2fe0588c,Company_57,User_424
2021-03-16 11:00:00,c51bcfe0-7fb3-49f9-a985-70d3dda6025c,Company_15,User_423
2021-03-16 11:00:00,578cd08f-ed51-4c2b-a6dc-6a4eb6b9c5ef,Company_82,User_976
2021-03-16 11:00:00,71e37161-277a-41c6-a37a-ed79bf67187f,Company_6,User_66
2021-03-16 12:00:00,51496d7d-f916-40ed-bc9b-7814d0d10af7,Company_71,User_684
2021-03-16 12:00:00,8a42e609-76ff-446b-9ac1-e8be2c5fc99d,Company_69,User_152
2021-03-16 13:00:00,ff19cdcc-a386-4dcc-8ad0-ff4cfc2173aa,Company_73,User_521
2021-03-16 13:00:00,d865a9b8-d925-4a53-ad74-0f3d8a8ee501,Company_57,User_282
2021-03-16 16:00:00,d0e436d8-60fc-4bc1-a845-6fbd69159a56,Company_64,User_562
2021-03-16 16:00:00,addc173c-0908-44a6-a399-5f35dd01998d,Company_57,User_962
2021-03-16 18:00:00,aaec2cfb-6318-4b11-8d5a-88c1d5586c6e,Company_21,User_919
2021-03-16 19:00:00,d433e3c6-f727-4c30-af09-ca7672bc518a,Company_49,User_978
2021-03-16 20:00:00,d966c2c0-2db5-4f04-8bec-ba4525fc4c01,Company_51,User_775
2021-03-17 00:00:00,78610de6-9838-45c0-bf96-27e08af1da0e,Company_98,User_559
2021-03-17 00:00:00,ef373bec-a084-4a7d-8616-2100f655be94,Company_88,User_614
2021-03-17 02:00:00,1614142e-378b-4aae-b1d6-111f3d7bba01,Company_68,User_635
2021-03-17 02:00:00,6c113a25-f76b-451f-a077-e6beb7f9b540,Company_32,User_279
2021-03-17 04:00:00,27ab631c-0d33-419d-bb75-8148e2e5ee06,Company_31,User_324
2021-03-17 04:00:00,43c75679-cc43-4236-bd65-4ebdd0f7cd6d,Company_31,User_324
2021-03-17 04:00:00,b2694545-ee67-4175-8d75-a214bd4ae1ba,Company_58,User_458
2021-03-17 06:00:00,aa407cd4-abc5-462d-9680-4f84040006b8,Company_58,User_877
2021-03-17 06:00:00,2b8a310b-0e6b-4aa0-9664-0db152e3112a,Company_90,User_281
2021-03-17 08:00:00,fc6b4d07-d846-40b6-8a13-2391066c0d4e,Company_19,User_442
2021-03-17 09:00:00,b096252b-6c38-4745-8c3c-0289c2ff4aaa,Company_98,User_968
2021-03-17 09:00:00,2afb5569-086d-43d4-9e08-e7464d57fcf0,Company_46,User_179
2021-03-17 09:00:00,cd5beb7d-3c6e-4f48-be44-f38167f86c61,Company_30,User_309
2021-03-17 10:00:00,81e9eb89-be14-4975-babb-52afec7e7ba7,Company_67,User_940
2021-03-17 11:00:00,db4ec4b4-67af-4a77-8772-8760abf13537,Company_85,User_579
2021-03-17 12:00:00,496edba7-080b-4feb-a5d9-0c8c69f6aa79,Company_29,User_126
2021-03-17 12:00:00,01148d61-313e-4f74-a252-1a0a900bff3d,Company_33,User_364
2021-03-17 12:00:00,b1d90079-60a3-480d-8ee5-9a8193cc6232,Company_38,User_322
2021-03-17 12:00:00,573ebc4e-8243-40ac-afc1-6591d01d26fa,Company_32,User_359
2021-03-17 13:00:00,98085341-da79-4d14-b805-dbfe63783679,Company_72,User_852
2021-03-17 15:00:00,e8315d22-7360-4d92-a666-52b7238d54dc,Company_21,User_800
2021-03-17 15:00:00,3badbe07-fa0f-4613-9935-5e2b81f440b1,Company_58,User_877
2021-03-17 16:00:00,c08f9600-c6da-4987-87b7-8d81abdec0a3,Company_13,User_422
2021-03-17 17:00:00,0bdf0dc2-93a9-46a0-999c-3532a8a70c4f,Company_30,User_144
2021-03-17 18:00:00,45179fcb-5373-4348-85ee-2cddc925d1c8,Company_17,User_492
2021-03-17 19:00:00,28f66818-4743-44cf-a8a2-2b73a9a30588,Company_61,User_361
2021-03-17 20:00:00,ea0a4161-67ca-43f1-9143-f766a120eaaf,Company_6,User_3
2021-03-17 22:00:00,4795bbdd-16cd-4bd4-8226-9233bca5a2b1,Company_15,User_884
2021-03-17 22:00:00,3faafbe5-1725-4f9a-9014-2f7fc663d85b,Company_99,User_563
2021-03-18 01:00:00,bc78a4c8-b896-4c27-8c10-722e8ab96b10,Company_77,User_656
2021-03-18 01:00:00,3285775d-7077-4bb9-abf6-cf0a1740cfb3,Company_47,User_908
2021-03-18 02:00:00,62e88af3-f3be-4a69-b6af-e7f78887eb33,Company_63,User_432
2021-03-18 02:00:00,8aaf2375-a9c4-409d-9a66-a368ec792f81,Company_56,User_452
2021-03-18 04:00:00,3a12ce1a-079b-4223-b662-a179b1e42280,Company_24,User_308
2021-03-18 05:00:00,4161625e-49fa-4ee1-8caa-b1a3943c763b,Company_12,User_414
2021-03-18 07:00:00,cab67866-43ac-46f1-8a76-a95744673c22,Company_81,User_60
2021-03-18 07:00:00,a79bd5a3-d47a-4944-abca-e385a3a44fe1,Company_3,User_224
2021-03-18 09:00:00,05e95989-0d9a-4672-9627-e3c37e3e7ed6,Company_85,User_720
2021-03-18 10:00:00,e58b0ad4-303e-4a61-bf84-2eceacbbf61c,Company_80,User_985
2021-03-18 11:00:00,a26de880-18a6-452a-819a-525892d7b0c1,Company_85,User_181
2021-03-18 12:00:00,0466b26a-c3d9-41db-89df-f54221d92f96,Company_93,User_604
2021-03-18 14:00:00,c8c23b1f-8ceb-4e7f-b84d-4bfdd0573350,Company_59,User_133
2021-03-18 14:00:00,9d352241-70a1-40b9-909f-1271adaf8478,Company_66,User_382
2021-03-18 14:00:00,34a681b3-3c58-438b-acbf-e2347431c314,Company_10,User_790
2021-03-18 15:00:00,a5eefbdd-8830-4bf1-a4e3-87ffa864169f,Company_69,User_663
2021-03-18 16:00:00,73fd79ee-0c4b-410a-a780-dc6b034fc816,Company_90,User_965
2021-03-18 16:00:00,877ebcf5-92dd-4a23-94db-61398d07529a,Company_78,User_202
2021-03-18 17:00:00,9a59967c-09f3-4137-aada-44a130984eca,Company_64,User_562
2021-03-18 21:00:00,33cfd5be-3211-40e2-9e72-a8d4dc6ba432,Company_9,User_659
2021-03-18 21:00:00,f16ce972-561d-4305-93cb-67585c245cdd,Company_40,User_55
2021-03-18 22:00:00,5bc00516-1d0a-42e9-8041-861f87d847db,Company_97,User_857
2021-03-18 22:00:00,31a08887-fa61-4b6c-b83b-192741a411c6,Company_82,User_690
2021-03-18 22:00:00,6be9c2f4-ab8d-475f-9e57-8f84ba3e5d7b,Company_3,User_24
2021-03-18 22:00:00,a7f09f8f-ffde-4a3d-be5b-6c737185949f,Company_31,User_324
2021-03-19 00:00:00,79c47979-29cf-4322-9201-fac41da4b8fd,Company_45,User_14
2021-03-19 01:00:00,ce235ebc-10ca-4f6e-ac51-8c51f351254d,Company_24,User_161
2021-03-19 01:00:00,9c2fa342-55ce-4343-b8b3-04106dd4a140,Company_12,User_848
2021-03-19 01:00:00,4488abf8-b131-4fe4-941b-c99b9f6d9877,Company_58,User_459
2021-03-19 03:00:00,afff7641-f3cd-498f-b868-eb0fe791c1f0,Company_9,User_589
2021-03-19 04:00:00,72af9816-b0d7-4c81-8eba-5f509657a4d1,Company_82,User_484
2021-03-19 07:00:00,0eb38406-49aa-485e-80f8-4d0e0125faac,Company_25,User_639
2021-03-19 09:00:00,1127b875-a81b-47ed-9168-3589ed3ab6a1,Company_45,User_33
2021-03-19 09:00:00,1f0753ff-1e41-49ad-882f-a1db17f66975,Company_80,User_407
2021-03-19 11:00:00,c7b8a946-1858-4720-84f9-e095ee7c237e,Company_32,User_753
2021-03-19 11:00:00,5dca1c8d-78c5-404a-8f84-f6d3dbc294a0,Company_85,User_596
2021-03-19 12:00:00,19d29e99-8868-483c-977f-e92623263954,Company_67,User_691
2021-03-19 13:00:00,7bfd73f6-e0d1-4449-9d32-9fbe040c962a,Company_93,User_106
2021-03-19 14:00:00,3f910b9f-39d6-45f3-90dc-029eee268f2c,Company_80,User_601
2021-03-19 14:00:00,6b101674-4811-42f4-a44c-ac8d38de7433,Company_72,User_95
2021-03-19 14:00:00,b49064c9-4a1f-4473-bec4-809a7e17ca03,Company_58,User_458
2021-03-19 16:00:00,79c90190-54c7-4a7b-8d34-c3c5025f81a9,Company_35,User_729
2021-03-19 17:00:00,66271f0b-d228-4820-8f11-8c87a8593b9f,Company_21,User_800
2021-03-19 18:00:00,a31f89ae-b828-46da-9ce3-f50dbb663701,Company_17,User_700
2021-03-19 20:00:00,f397e51a-42b6-48d0-85c3-be461ca76aac,Company_6,User_756
2021-03-19 21:00:00,d403b9c9-6677-4ae2-ab4c-af5b087ba433,Company_39,User_916
2021-03-19 22:00:00,8238ecc1-9cdb-4671-b217-e0a017e79030,Company_61,User_35
2021-03-19 22:00:00,ca647ad3-240c-4126-a363-374186703968,Company_11,User_277
2021-03-19 23:00:00,aec3ec63-1b74-4326-88c5-066eb11d2329,Company_6,User_92
2021-03-20 01:00:00,f34f9b87-7963-4805-aac0-d35987c89704,Company_14,User_524
2021-03-20 02:00:00,0d468f6f-1a48-49dc-8f6c-82853df4a7fa,Company_32,User_32
2021-03-20 02:00:00,349d87a7-cf10-413b-88df-1e7632fb6dc3,Company_30,User_850
2021-03-20 04:00:00,133062ba-526b-4869-a3a3-68f0c50f05da,Company_84,User_385
2021-03-20 06:00:00,2c07a602-2e62-4ea4-b946-1e174a2db805,Company_26,User_472
2021-03-20 08:00:00,abcde8bb-5b52-4aa6-a94e-ae73031473f6,Company_39,User_215
2021-03-20 09:00:00,8166a2df-4f82-408f-a9e4-1d4f1cf0a4cf,Company_6,User_851
2021-03-20 10:00:00,032be59c-5ce0-42dc-acec-0e7ed253399b,Company_58,User_992
2021-03-20 10:00:00,6c7fa943-5bc9-410b-bd55-6a7e618a16ca,Company_54,User_468
2021-03-20 11:00:00,18b15b58-0bdd-4e43-9d61-4d81120f44d1,Company_13,User_757
2021-03-20 13:00:00,70220f76-2e6d-4ded-80cd-94994dd9438c,Company_75,User_971
2021-03-20 13:00:00,a4bf924c-4f25-4282-971b-eb99ec31c5c1,Company_61,User_603
2021-03-20 15:00:00,a706d710-c88d-4403-afb6-29e701df77d0,Company_83,User_685
2021-03-20 16:00:00,90ef388f-fa48-4be5-bd0e-28cf2d914ec4,Company_76,User_576
2021-03-20 18:00:00,51f412c1-6eae-4301-908f-7cabbcf73176,Company_13,User_422
2021-03-20 19:00:00,059f00b2-c297-4816-ab94-a365f3036b13,Company_78,User_377
2021-03-20 19:00:00,3e3c59fe-0311-49e2-8c83-6899ccb22740,Company_16,User_30
2021-03-20 20:00:00,8177004a-689c-48c4-b39f-1b658b9a4683,Company_15,User_460
2021-03-20 20:00:00,72246050-d097-40a8-9580-61599b563d91,Company_20,User_609
2021-03-20 21:00:00,32bd9a36-7868-4f9b-9e3b-d63d64e04c51,Company_36,User_752
2021-03-20 21:00:00,80a2b9ed-f0c6-4d22-a72e-be10e3c43360,Company_93,User_76
2021-03-20 21:00:00,3df6f9cb-b645-449a-ab64-ee8b83bc8263,Company_95,User_212
2021-03-20 23:00:00,7fd2d6e5-d268-42e1-8728-f625e1a61178,Company_26,User_710
2021-03-21 00:00:00,5ccf9f09-d666-4b21-81b0-9c021e3e0641,Company_75,User_786
2021-03-21 00:00:00,e92c68bd-185e-427d-9ecf-e62c1a645e5d,Company_63,User_432
2021-03-21 00:00:00,31fd0f57-b18d-4184-a6a5-19396d4946c9,Company_47,User_995
2021-03-21 02:00:00,d7520dce-1c28-4a47-a0c8-c8e9fa83aeeb,Company_11,User_277
2021-03-21 03:00:00,a09fa9cf-cd55-453f-9e7d-9c9cd463a927,Company_14,User_799
2021-03-21 03:00:00,12443d9d-3b4b-4941-8bf4-39adef9b8156,Company_96,User_840
2021-03-21 05:00:00,53eccdd1-f92f-48e0-8c94-9bb6ee5271e2,Company_17,User_998
2021-03-21 05:00:00,e03f5990-5f8c-4214-819a-299b49abcaef,Company_41,User_658
2021-03-21 06:00:00,eabd2b8e-3d1a-4877-9c73-5d481f5d9994,Company_53,User_863
2021-03-21 06:00:00,f92a7cf2-ea2a-42a4-96d1-7648db9aed88,Company_31,User_505
2021-03-21 06:00:00,23bb6de5-a9cc-462e-aaf3-dd302d915c45,Company_43,User_642
2021-03-21 06:00:00,a6f723d7-587e-46cc-9e3e-c493b61d3c0f,Company_21,User_774
2021-03-21 07:00:00,34234aac-9b83-43af-b3c9-6ef9f81a9c0f,Company_75,User_124
2021-03-21 08:00:00,edc221ca-920e-43c3-80cf-9684dbf2f70d,Company_25,User_250
2021-03-21 10:00:00,9ef62905-b040-48bf-b5d4-a8f918b8f08a,Company_77,User_114
2021-03-21 11:00:00,00e82bbc-121a-4b33-83ea-127a72325475,Company_74,User_27
2021-03-21 11:00:00,12a369f1-17ba-4b3c-9dd7-e55bcba9ec75,Company_14,User_450
2021-03-21 12:00:00,0f97844a-ae23-450e-92d4-0b54d55faf46,Company_54,User_896
2021-03-21 12:00:00,11c8caac-1d9f-4276-a049-6f3c7dd2f709,Company_33,User_809
2021-03-21 12:00:00,ad47c28f-f363-41aa-8edc-68d4965f0fb5,Company_5,User_990
2021-03-21 13:00:00,5f0a8154-1573-46d3-9e8b-e7c6741b7d95,Company_4,User_517
2021-03-21 15:00:00,30b68087-768b-4212-a81b-f7cd131f3dcd,Company_78,User_892
2021-03-21 16:00:00,1479c7e9-f5d9-4736-8e5c-699f98f6ca91,Company_10,User_465
2021-03-21 16:00:00,e7087848-3b5f-494f-8280-2a7676751b78,Company_16,User_483
2021-03-21 18:00:00,5ed047b2-8e8f-4862-a1ea-2d09bcbd5c64,Company_32,User_321
2021-03-21 18:00:00,d15db2b5-a022-461d-9585-b16158bcb0e6,Company_13,User_422
2021-03-21 18:00:00,d0cdecc2-3302-4998-994d-1000b58a1b8e,Company_78,User_820
2021-03-21 20:00:00,819355ce-3e85-4cf0-a29d-79e7e9a390d0,Company_38,User_322
2021-03-21 20:00:00,0a49261a-59a4-4aa0-aca6-4bcbe0c82010,Company_62,User_501
2021-03-21 20:00:00,4e9b4837-c053-4e81-9d1d-25561c46307e,Company_68,User_635
2021-03-21 21:00:00,dfd6b694-5815-4183-98e3-f6a33d211a28,Company_55,User_590
2021-03-21 21:00:00,97c87be5-20aa-43bf-a2ce-5208a221f4c5,Company_21,User_624
2021-03-21 23:00:00,a5d728f3-85c0-458a-bc39-26ca18446b7b,Company_29,User_763
2021-03-22 00:00:00,5593eaf0-b7a6-4b7b-b7d9-4988dddf2300,Company_89,User_862
2021-03-22 00:00:00,266ca72d-e82d-4a8a-8bb2-3bd9779552b0,Company_49,User_780
2021-03-22 01:00:00,e4c031b9-fb8f-45d4-a759-bf45c90476f8,Company_27,User_522
2021-03-22 01:00:00,cb049bae-de0a-4338-ac75-38aef0b1762e,Company_85,User_565
2021-03-22 03:00:00,f53a2480-6aa5-49cd-848b-2e009a3821c7,Company_96,User_855
2021-03-22 03:00:00,d9f56262-fb37-4c9e-8819-ed2cf05f8f67,Company_60,User_622
2021-03-22 04:00:00,d543a17d-0808-446c-975f-b3956ce36956,Company_47,User_938
2021-03-22 04:00:00,8a10d2d0-21ee-46a0-9ad5-b99423e30de1,Company_30,User_372
2021-03-22 05:00:00,878e183e-7300-46bc-96d8-1ff8742e26fc,Company_48,User_815
2021-03-22 06:00:00,8e8f290c-0005-485e-905f-9f9804bd7657,Company_11,User_580
2021-03-22 06:00:00,f08d02b8-710e-403a-bf6b-bd93e0e6c172,Company_69,User_951
2021-03-22 07:00:00,4c02e713-a4cb-44ca-a4dd-66e315e83971,Company_19,User_785
2021-03-22 08:00:00,69c979ca-4d39-4769-9b57-2cb5c4f662e8,Company_45,User_487
2021-03-22 09:00:00,b4923549-f002-4c10-b125-39e7c8e04685,Company_85,User_653
2021-03-22 10:00:00,21c69ffa-63fa-4028-b97a-012be33494cc,Company_19,User_879
2021-03-22 10:00:00,148e83e8-c5f6-45a7-aedd-7fe57966de74,Company_58,User_941
2021-03-22 13:00:00,76b67ff6-f61d-461b-b2d1-5d73160c1f7f,Company_29,User_474
2021-03-22 13:00:00,01b8eacf-89d1-46f8-8dd2-7f46f89c4881,Company_39,User_916
2021-03-22 13:00:00,cc6b6ccf-dbcb-4231-ba32-6146c5ffbfaf,Company_82,User_976
2021-03-22 14:00:00,0880804d-e167-435d-8b60-1ead66e1408e,Company_12,User_230
2021-03-22 14:00:00,ad1226f0-2530-4a4c-8237-5c785dbd9b98,Company_39,User_4
2021-03-22 14:00:00,c8bfb6d3-f37c-4295-89f4-985367dc339b,Company_87,User_611
2021-03-22 15:00:00,6b4c951e-2288-40d3-b4e5-4eba6da4bda0,Company_6,User_891
2021-03-22 15:00:00,0b0c985f-50aa-4ff7-a4ac-d8ad3939d745,Company_14,User_524
2021-03-22 16:00:00,67b396a1-8127-433c-9563-f1addd9fee6c,Company_14,User_469
2021-03-22 16:00:00,d9002cdd-f581-47cd-b86e-805cb5d64a4a,Company_45,User_487
2021-03-22 17:00:00,7fa7b8a7-9fd1-4a81-a664-f9575d0f7364,Company_30,User_850
2021-03-22 21:00:00,c08b71d0-ce34-4fb6-bad4-a0ad76b28e7c,Company_67,User_256
2021-03-22 21:00:00,053f5435-d7b5-403d-b8ce-6364bd93d72b,Company_57,User_282
2021-03-22 22:00:00,c61bc0ef-b4c5-4752-8cda-4cab6f0e8f7a,Company_73,User_928
2021-03-22 23:00:00,b64de644-8abc-49fd-a727-fdf068912e9a,Company_4,User_517
2021-03-22 23:00:00,44021b36-7cbe-4090-ab69-1df045701905,Company_17,User_660
2021-03-22 23:00:00,0999b4ce-86d6-414f-ae9c-a0f2b37ae92f,Company_62,User_917
2021-03-23 00:00:00,41f574a2-b7f7-448a-8536-63eb673bdb07,Company_77,User_59
2021-03-23 00:00:00,2675dc8b-4eb9-4561-8c3b-80dac8620e9c,Company_93,User_106
2021-03-23 01:00:00,01a64341-0d05-4f94-8ab5-cadef31198da,Company_57,User_773
2021-03-23 01:00:00,e73944ea-fb91-4ef8-9988-ae58e3543002,Company_35,User_984
2021-03-23 02:00:00,6ba87c23-0340-449d-af61-f24d0275757e,Company_25,User_817
2021-03-23 03:00:00,df9eeecc-f22e-449c-9e8e-aa2e0b6c094c,Company_37,User_237
2021-03-23 04:00:00,e4905bfb-0a54-4eec-85a9-1d67f52b9704,Company_83,User_856
2021-03-23 06:00:00,3080ab6a-633b-41c7-a131-5ff23fdd40c9,Company_36,User_752
2021-03-23 07:00:00,8b6fc417-2a20-49c7-ae2a-b2a6baed891c,Company_56,User_608
2021-03-23 08:00:00,e8d96725-bd65-42a9-9e3b-542e72887865,Company_46,User_179
2021-03-23 11:00:00,83f6a2c6-86e3-4f13-b07e-a556aebfa0ea,Company_27,User_268
2021-03-23 11:00:00,0dd44740-0a05-4873-a8c7-5666fafe8e6a,Company_3,User_225
2021-03-23 11:00:00,e983eb64-98c0-4086-b1ff-194849e661f4,Company_16,User_6
2021-03-23 12:00:00,f3235342-8452-4582-a0e3-b10710f3a49e,Company_75,User_124
2021-03-23 13:00:00,57145fc7-89cb-4cb4-8484-cc5f936ed92f,Company_42,User_420
2021-03-23 17:00:00,d1068862-0704-4a79-bec5-b39b54469f57,Company_34,User_715
2021-03-23 18:00:00,1a4fdb62-b90e-48ab-89cf-4ac2f55267a9,Company_12,User_159
2021-03-23 18:00:00,5c7cbfb0-6a94-437b-9df0-80b1bfbacbc5,Company_31,User_340
2021-03-23 18:00:00,1a6a118d-f013-4315-88eb-8abd899b401e,Company_52,User_711
2021-03-23 18:00:00,747308a0-8719-4500-80a9-f3597f52de0d,Company_33,User_739
2021-03-23 19:00:00,961cf88c-fdb0-4bce-89d2-e8e621bcf191,Company_49,User_966
2021-03-23 20:00:00,a8caa2c2-2b69-48aa-9977-5b0a508fea1a,Company_54,User_412
2021-03-23 21:00:00,0d233e63-b98d-4e6d-8d49-a83619856a83,Company_60,User_721
2021-03-23 21:00:00,ca16d56a-1636-40bb-b511-19b139732fa3,Company_33,User_2
2021-03-23 21:00:00,e3e27566-55fe-4e74-833f-ddece48f9437,Company_93,User_630
2021-03-23 23:00:00,30d3be52-921f-4593-8040-a32a4399f1da,Company_13,User_757
2021-03-23 23:00:00,a986865b-3258-443c-886b-a3b131b28e37,Company_64,User_299
2021-03-24 00:00:00,2eb6a309-d3fc-4e79-8281-197592691263,Company_82,User_690
2021-03-24 00:00:00,d4af9487-82fa-4399-97c9-84852fb87d90,Company_9,User_367
2021-03-24 01:00:00,90a44ae7-58e1-4501-87de-f899f555aad9,Company_50,User_286
2021-03-24 01:00:00,8f461a83-9d74-4e6d-ab2b-f2aeebed3976,Company_45,User_583
2021-03-24 04:00:00,649bcfe3-d842-45e0-a884-28fe378fff72,Company_26,User_69
2021-03-24 04:00:00,98ef48b5-a02f-4e6f-b851-30b069b7e6a7,Company_66,User_528
2021-03-24 04:00:00,088baca5-3faf-4b34-996f-7f0a1726ffab,Company_18,User_655
2021-03-24 05:00:00,380e950a-df9b-4dce-841f-d4fcd6baf727,Company_84,User_516
2021-03-24 05:00:00,fc6ca48c-9d8c-4393-bfef-fa52ccb3085e,Company_64,User_457
2021-03-24 07:00:00,1bd90977-6746-4227-9b4f-0a23cd1d58d2,Company_68,User_265
2021-03-24 07:00:00,e09547d1-884c-4231-bcd1-bac47e616b46,Company_99,User_75
2021-03-24 08:00:00,f16658e8-00e6-4bd7-8bd6-30255c387447,Company_0,User_539
2021-03-24 08:00:00,3650acf3-83eb-4de4-aedc-38f81cfd24b8,Company_41,User_227
2021-03-24 08:00:00,2f354fde-80c5-43c0-89ca-15d8d9fd72bb,Company_92,User_571
2021-03-24 08:00:00,8f49aebd-5f09-4c13-9f3a-de97433c1d57,Company_78,User_143
2021-03-24 08:00:00,7379a42e-9db9-497d-ae49-f4ab4ddd6649,Company_91,User_255
2021-03-24 09:00:00,8b943945-15b2-432f-9b24-cf7d42761905,Company_21,User_919
2021-03-24 09:00:00,36acaf1e-ef6d-48a5-986a-5fc9e6278e29,Company_54,User_45
2021-03-24 11:00:00,d07ab4b2-cf01-417c-946a-90dafb24a785,Company_43,User_165
2021-03-24 11:00:00,01772df7-0c4e-4940-9d49-72e450133a9c,Company_91,User_654
2021-03-24 12:00:00,eff83d4f-256f-4010-ae89-bbe965328d1a,Company_67,User_691
2021-03-24 12:00:00,860dc8b9-9382-48ff-8f74-103ccade3cc7,Company_48,User_591
2021-03-24 12:00:00,25531ade-91b2-41c1-b747-e374b3e66bbf,Company_42,User_420
2021-03-24 14:00:00,c4671b16-a873-4faf-96da-8e79eee7ebfe,Company_70,User_897
2021-03-24 18:00:00,81d4b05a-b9bb-4805-8c8a-874f9a4417f2,Company_16,User_483
2021-03-24 19:00:00,51f33a55-f096-4f74-9b9e-4430dead4a38,Company_98,User_968
2021-03-24 20:00:00,acc2df14-d430-4447-9047-7c3d6af6eb58,Company_89,User_847
2021-03-24 21:00:00,bf58d571-89cc-449a-90f9-eddc1810f9f3,Company_38,User_428
2021-03-24 21:00:00,d89de4ff-5ed0-4bcf-81ef-551271eda3b1,Company_61,User_35
2021-03-24 22:00:00,713e4dca-f587-40fe-ad66-08e9011b8a8c,Company_96,User_687
2021-03-25 00:00:00,a19866ac-9d6b-43ad-8750-aba8af5e66a0,Company_38,User_322
2021-03-25 00:00:00,143d0fa5-4a57-44e1-9618-acce823bc001,Company_40,User_12
2021-03-25 01:00:00,64f4bf84-e76b-419f-a5ce-7839a2335a47,Company_22,User_675
2021-03-25 03:00:00,2e4b64d4-08bb-4508-9bc5-0359c8f4f341,Company_61,User_361
2021-03-25 03:00:00,742ebb95-ab1a-4ad6-9c42-a91a1aa19d2e,Company_56,User_996
2021-03-25 03:00:00,2c2ab4b4-56c5-47f2-be6a-5bcece2ec073,Company_54,User_823
2021-03-25 03:00:00,88fb7349-e153-4e8c-bc3e-fcb60c699924,Company_80,User_347
2021-03-25 04:00:00,592fd926-2e42-449f-8d4e-593705f036b3,Company_64,User_562
2021-03-25 05:00:00,fcefe974-e466-4ef8-b49f-1915dba20141,Company_8,User_464
2021-03-25 05:00:00,f6951b46-6d4b-4171-9c42-d1d5d8f78d5a,Company_1,User_25
2021-03-25 07:00:00,9ad3fc92-1220-4ab9-902d-c6d280148704,Company_54,User_823
2021-03-25 07:00:00,613f568f-0d85-425a-ab52-5ee60cf1729e,Company_72,User_29
2021-03-25 09:00:00,82fde8f5-4a36-4fe6-a55d-63cd75154e3d,Company_40,User_55
2021-03-25 10:00:00,fd5bccd4-6018-4a09-a052-e614d14a6928,Company_79,User_648
2021-03-25 11:00:00,889fb7e2-f58d-40a2-99f2-dbca3dc6a813,Company_65,User_934
2021-03-25 11:00:00,1d9a219a-879b-4b3b-9524-e9f82b0eba88,Company_43,User_554
2021-03-25 13:00:00,9d932258-878b-40f2-96c9-ebe447e21292,Company_21,User_813
2021-03-25 14:00:00,8ac45dd9-dba5-4f68-8ca2-617af878cc90,Company_2,User_269
2021-03-25 15:00:00,48359666-1930-448b-bdc4-cbec2a0b681e,Company_64,User_259
2021-03-25 15:00:00,16323ab2-1832-4263-b5ea-b006ff393efc,Company_76,User_771
